scope,task,sample_index,origin_row,origin_time,target_start,target_end,block,all_required_values_finite,formal_test_sample
selection_interval_L0_not_test_not_neural,24h_1h,1710,1734,2014-07-12T06:00:00,2014-07-12T06:00:00,2014-07-12T06:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1711,1735,2014-07-12T07:00:00,2014-07-12T07:00:00,2014-07-12T07:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1712,1736,2014-07-12T08:00:00,2014-07-12T08:00:00,2014-07-12T08:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1713,1737,2014-07-12T09:00:00,2014-07-12T09:00:00,2014-07-12T09:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1714,1738,2014-07-12T10:00:00,2014-07-12T10:00:00,2014-07-12T10:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1715,1739,2014-07-12T11:00:00,2014-07-12T11:00:00,2014-07-12T11:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1716,1740,2014-07-12T12:00:00,2014-07-12T12:00:00,2014-07-12T12:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1717,1741,2014-07-12T13:00:00,2014-07-12T13:00:00,2014-07-12T13:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1718,1742,2014-07-12T14:00:00,2014-07-12T14:00:00,2014-07-12T14:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1719,1743,2014-07-12T15:00:00,2014-07-12T15:00:00,2014-07-12T15:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1720,1744,2014-07-12T16:00:00,2014-07-12T16:00:00,2014-07-12T16:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1721,1745,2014-07-12T17:00:00,2014-07-12T17:00:00,2014-07-12T17:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1722,1746,2014-07-12T18:00:00,2014-07-12T18:00:00,2014-07-12T18:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1723,1747,2014-07-12T19:00:00,2014-07-12T19:00:00,2014-07-12T19:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1724,1748,2014-07-12T20:00:00,2014-07-12T20:00:00,2014-07-12T20:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1725,1749,2014-07-12T21:00:00,2014-07-12T21:00:00,2014-07-12T21:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1726,1750,2014-07-12T22:00:00,2014-07-12T22:00:00,2014-07-12T22:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1727,1751,2014-07-12T23:00:00,2014-07-12T23:00:00,2014-07-12T23:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1728,1752,2014-07-13T00:00:00,2014-07-13T00:00:00,2014-07-13T00:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1729,1753,2014-07-13T01:00:00,2014-07-13T01:00:00,2014-07-13T01:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1730,1754,2014-07-13T02:00:00,2014-07-13T02:00:00,2014-07-13T02:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1731,1755,2014-07-13T03:00:00,2014-07-13T03:00:00,2014-07-13T03:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1732,1756,2014-07-13T04:00:00,2014-07-13T04:00:00,2014-07-13T04:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1733,1757,2014-07-13T05:00:00,2014-07-13T05:00:00,2014-07-13T05:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1734,1758,2014-07-13T06:00:00,2014-07-13T06:00:00,2014-07-13T06:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1735,1759,2014-07-13T07:00:00,2014-07-13T07:00:00,2014-07-13T07:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1736,1760,2014-07-13T08:00:00,2014-07-13T08:00:00,2014-07-13T08:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1737,1761,2014-07-13T09:00:00,2014-07-13T09:00:00,2014-07-13T09:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1738,1762,2014-07-13T10:00:00,2014-07-13T10:00:00,2014-07-13T10:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1739,1763,2014-07-13T11:00:00,2014-07-13T11:00:00,2014-07-13T11:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1740,1764,2014-07-13T12:00:00,2014-07-13T12:00:00,2014-07-13T12:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1741,1765,2014-07-13T13:00:00,2014-07-13T13:00:00,2014-07-13T13:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1742,1766,2014-07-13T14:00:00,2014-07-13T14:00:00,2014-07-13T14:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1743,1767,2014-07-13T15:00:00,2014-07-13T15:00:00,2014-07-13T15:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1744,1768,2014-07-13T16:00:00,2014-07-13T16:00:00,2014-07-13T16:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1745,1769,2014-07-13T17:00:00,2014-07-13T17:00:00,2014-07-13T17:00:00,Q2,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1746,1770,2014-07-13T18:00:00,2014-07-13T18:00:00,2014-07-13T18:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1747,1771,2014-07-13T19:00:00,2014-07-13T19:00:00,2014-07-13T19:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1748,1772,2014-07-13T20:00:00,2014-07-13T20:00:00,2014-07-13T20:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1749,1773,2014-07-13T21:00:00,2014-07-13T21:00:00,2014-07-13T21:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1750,1774,2014-07-13T22:00:00,2014-07-13T22:00:00,2014-07-13T22:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1751,1775,2014-07-13T23:00:00,2014-07-13T23:00:00,2014-07-13T23:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1752,1776,2014-07-14T00:00:00,2014-07-14T00:00:00,2014-07-14T00:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1753,1777,2014-07-14T01:00:00,2014-07-14T01:00:00,2014-07-14T01:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1754,1778,2014-07-14T02:00:00,2014-07-14T02:00:00,2014-07-14T02:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1755,1779,2014-07-14T03:00:00,2014-07-14T03:00:00,2014-07-14T03:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1756,1780,2014-07-14T04:00:00,2014-07-14T04:00:00,2014-07-14T04:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1757,1781,2014-07-14T05:00:00,2014-07-14T05:00:00,2014-07-14T05:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1758,1782,2014-07-14T06:00:00,2014-07-14T06:00:00,2014-07-14T06:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1759,1783,2014-07-14T07:00:00,2014-07-14T07:00:00,2014-07-14T07:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1760,1784,2014-07-14T08:00:00,2014-07-14T08:00:00,2014-07-14T08:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1761,1785,2014-07-14T09:00:00,2014-07-14T09:00:00,2014-07-14T09:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1762,1786,2014-07-14T10:00:00,2014-07-14T10:00:00,2014-07-14T10:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1763,1787,2014-07-14T11:00:00,2014-07-14T11:00:00,2014-07-14T11:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1764,1788,2014-07-14T12:00:00,2014-07-14T12:00:00,2014-07-14T12:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1765,1789,2014-07-14T13:00:00,2014-07-14T13:00:00,2014-07-14T13:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1766,1790,2014-07-14T14:00:00,2014-07-14T14:00:00,2014-07-14T14:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1767,1791,2014-07-14T15:00:00,2014-07-14T15:00:00,2014-07-14T15:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1768,1792,2014-07-14T16:00:00,2014-07-14T16:00:00,2014-07-14T16:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1769,1793,2014-07-14T17:00:00,2014-07-14T17:00:00,2014-07-14T17:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1770,1794,2014-07-14T18:00:00,2014-07-14T18:00:00,2014-07-14T18:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1771,1795,2014-07-14T19:00:00,2014-07-14T19:00:00,2014-07-14T19:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1772,1796,2014-07-14T20:00:00,2014-07-14T20:00:00,2014-07-14T20:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1773,1797,2014-07-14T21:00:00,2014-07-14T21:00:00,2014-07-14T21:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1774,1798,2014-07-14T22:00:00,2014-07-14T22:00:00,2014-07-14T22:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1775,1799,2014-07-14T23:00:00,2014-07-14T23:00:00,2014-07-14T23:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1776,1800,2014-07-15T00:00:00,2014-07-15T00:00:00,2014-07-15T00:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1777,1801,2014-07-15T01:00:00,2014-07-15T01:00:00,2014-07-15T01:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1778,1802,2014-07-15T02:00:00,2014-07-15T02:00:00,2014-07-15T02:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1779,1803,2014-07-15T03:00:00,2014-07-15T03:00:00,2014-07-15T03:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1780,1804,2014-07-15T04:00:00,2014-07-15T04:00:00,2014-07-15T04:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1781,1805,2014-07-15T05:00:00,2014-07-15T05:00:00,2014-07-15T05:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1782,1806,2014-07-15T06:00:00,2014-07-15T06:00:00,2014-07-15T06:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1783,1807,2014-07-15T07:00:00,2014-07-15T07:00:00,2014-07-15T07:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1784,1808,2014-07-15T08:00:00,2014-07-15T08:00:00,2014-07-15T08:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1785,1809,2014-07-15T09:00:00,2014-07-15T09:00:00,2014-07-15T09:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1786,1810,2014-07-15T10:00:00,2014-07-15T10:00:00,2014-07-15T10:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1787,1811,2014-07-15T11:00:00,2014-07-15T11:00:00,2014-07-15T11:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1788,1812,2014-07-15T12:00:00,2014-07-15T12:00:00,2014-07-15T12:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1789,1813,2014-07-15T13:00:00,2014-07-15T13:00:00,2014-07-15T13:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1790,1814,2014-07-15T14:00:00,2014-07-15T14:00:00,2014-07-15T14:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1791,1815,2014-07-15T15:00:00,2014-07-15T15:00:00,2014-07-15T15:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1792,1816,2014-07-15T16:00:00,2014-07-15T16:00:00,2014-07-15T16:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1793,1817,2014-07-15T17:00:00,2014-07-15T17:00:00,2014-07-15T17:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1794,1818,2014-07-15T18:00:00,2014-07-15T18:00:00,2014-07-15T18:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1795,1819,2014-07-15T19:00:00,2014-07-15T19:00:00,2014-07-15T19:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1796,1820,2014-07-15T20:00:00,2014-07-15T20:00:00,2014-07-15T20:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1797,1821,2014-07-15T21:00:00,2014-07-15T21:00:00,2014-07-15T21:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1798,1822,2014-07-15T22:00:00,2014-07-15T22:00:00,2014-07-15T22:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1799,1823,2014-07-15T23:00:00,2014-07-15T23:00:00,2014-07-15T23:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1800,1824,2014-07-16T00:00:00,2014-07-16T00:00:00,2014-07-16T00:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1801,1825,2014-07-16T01:00:00,2014-07-16T01:00:00,2014-07-16T01:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1802,1826,2014-07-16T02:00:00,2014-07-16T02:00:00,2014-07-16T02:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1803,1827,2014-07-16T03:00:00,2014-07-16T03:00:00,2014-07-16T03:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1804,1828,2014-07-16T04:00:00,2014-07-16T04:00:00,2014-07-16T04:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1805,1829,2014-07-16T05:00:00,2014-07-16T05:00:00,2014-07-16T05:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1806,1830,2014-07-16T06:00:00,2014-07-16T06:00:00,2014-07-16T06:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1807,1831,2014-07-16T07:00:00,2014-07-16T07:00:00,2014-07-16T07:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1808,1832,2014-07-16T08:00:00,2014-07-16T08:00:00,2014-07-16T08:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1809,1833,2014-07-16T09:00:00,2014-07-16T09:00:00,2014-07-16T09:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1810,1834,2014-07-16T10:00:00,2014-07-16T10:00:00,2014-07-16T10:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1811,1835,2014-07-16T11:00:00,2014-07-16T11:00:00,2014-07-16T11:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1812,1836,2014-07-16T12:00:00,2014-07-16T12:00:00,2014-07-16T12:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1813,1837,2014-07-16T13:00:00,2014-07-16T13:00:00,2014-07-16T13:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1814,1838,2014-07-16T14:00:00,2014-07-16T14:00:00,2014-07-16T14:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1815,1839,2014-07-16T15:00:00,2014-07-16T15:00:00,2014-07-16T15:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1816,1840,2014-07-16T16:00:00,2014-07-16T16:00:00,2014-07-16T16:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1817,1841,2014-07-16T17:00:00,2014-07-16T17:00:00,2014-07-16T17:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1818,1842,2014-07-16T18:00:00,2014-07-16T18:00:00,2014-07-16T18:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1819,1843,2014-07-16T19:00:00,2014-07-16T19:00:00,2014-07-16T19:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1820,1844,2014-07-16T20:00:00,2014-07-16T20:00:00,2014-07-16T20:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1821,1845,2014-07-16T21:00:00,2014-07-16T21:00:00,2014-07-16T21:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1822,1846,2014-07-16T22:00:00,2014-07-16T22:00:00,2014-07-16T22:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1823,1847,2014-07-16T23:00:00,2014-07-16T23:00:00,2014-07-16T23:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1824,1848,2014-07-17T00:00:00,2014-07-17T00:00:00,2014-07-17T00:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1825,1849,2014-07-17T01:00:00,2014-07-17T01:00:00,2014-07-17T01:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1826,1850,2014-07-17T02:00:00,2014-07-17T02:00:00,2014-07-17T02:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1827,1851,2014-07-17T03:00:00,2014-07-17T03:00:00,2014-07-17T03:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1828,1852,2014-07-17T04:00:00,2014-07-17T04:00:00,2014-07-17T04:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1829,1853,2014-07-17T05:00:00,2014-07-17T05:00:00,2014-07-17T05:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1830,1854,2014-07-17T06:00:00,2014-07-17T06:00:00,2014-07-17T06:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1831,1855,2014-07-17T07:00:00,2014-07-17T07:00:00,2014-07-17T07:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1832,1856,2014-07-17T08:00:00,2014-07-17T08:00:00,2014-07-17T08:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1833,1857,2014-07-17T09:00:00,2014-07-17T09:00:00,2014-07-17T09:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1834,1858,2014-07-17T10:00:00,2014-07-17T10:00:00,2014-07-17T10:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1835,1859,2014-07-17T11:00:00,2014-07-17T11:00:00,2014-07-17T11:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1836,1860,2014-07-17T12:00:00,2014-07-17T12:00:00,2014-07-17T12:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1837,1861,2014-07-17T13:00:00,2014-07-17T13:00:00,2014-07-17T13:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1838,1862,2014-07-17T14:00:00,2014-07-17T14:00:00,2014-07-17T14:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1839,1863,2014-07-17T15:00:00,2014-07-17T15:00:00,2014-07-17T15:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1840,1864,2014-07-17T16:00:00,2014-07-17T16:00:00,2014-07-17T16:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1841,1865,2014-07-17T17:00:00,2014-07-17T17:00:00,2014-07-17T17:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1842,1866,2014-07-17T18:00:00,2014-07-17T18:00:00,2014-07-17T18:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1843,1867,2014-07-17T19:00:00,2014-07-17T19:00:00,2014-07-17T19:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1844,1868,2014-07-17T20:00:00,2014-07-17T20:00:00,2014-07-17T20:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1845,1869,2014-07-17T21:00:00,2014-07-17T21:00:00,2014-07-17T21:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1846,1870,2014-07-17T22:00:00,2014-07-17T22:00:00,2014-07-17T22:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1847,1871,2014-07-17T23:00:00,2014-07-17T23:00:00,2014-07-17T23:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1848,1872,2014-07-18T00:00:00,2014-07-18T00:00:00,2014-07-18T00:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1849,1873,2014-07-18T01:00:00,2014-07-18T01:00:00,2014-07-18T01:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1850,1874,2014-07-18T02:00:00,2014-07-18T02:00:00,2014-07-18T02:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1851,1875,2014-07-18T03:00:00,2014-07-18T03:00:00,2014-07-18T03:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1852,1876,2014-07-18T04:00:00,2014-07-18T04:00:00,2014-07-18T04:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1853,1877,2014-07-18T05:00:00,2014-07-18T05:00:00,2014-07-18T05:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1854,1878,2014-07-18T06:00:00,2014-07-18T06:00:00,2014-07-18T06:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1855,1879,2014-07-18T07:00:00,2014-07-18T07:00:00,2014-07-18T07:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1856,1880,2014-07-18T08:00:00,2014-07-18T08:00:00,2014-07-18T08:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1857,1881,2014-07-18T09:00:00,2014-07-18T09:00:00,2014-07-18T09:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1858,1882,2014-07-18T10:00:00,2014-07-18T10:00:00,2014-07-18T10:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1859,1883,2014-07-18T11:00:00,2014-07-18T11:00:00,2014-07-18T11:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1860,1884,2014-07-18T12:00:00,2014-07-18T12:00:00,2014-07-18T12:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1861,1885,2014-07-18T13:00:00,2014-07-18T13:00:00,2014-07-18T13:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1862,1886,2014-07-18T14:00:00,2014-07-18T14:00:00,2014-07-18T14:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1863,1887,2014-07-18T15:00:00,2014-07-18T15:00:00,2014-07-18T15:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1864,1888,2014-07-18T16:00:00,2014-07-18T16:00:00,2014-07-18T16:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1865,1889,2014-07-18T17:00:00,2014-07-18T17:00:00,2014-07-18T17:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1866,1890,2014-07-18T18:00:00,2014-07-18T18:00:00,2014-07-18T18:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1867,1891,2014-07-18T19:00:00,2014-07-18T19:00:00,2014-07-18T19:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1868,1892,2014-07-18T20:00:00,2014-07-18T20:00:00,2014-07-18T20:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1869,1893,2014-07-18T21:00:00,2014-07-18T21:00:00,2014-07-18T21:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1870,1894,2014-07-18T22:00:00,2014-07-18T22:00:00,2014-07-18T22:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1871,1895,2014-07-18T23:00:00,2014-07-18T23:00:00,2014-07-18T23:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1872,1896,2014-07-19T00:00:00,2014-07-19T00:00:00,2014-07-19T00:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1873,1897,2014-07-19T01:00:00,2014-07-19T01:00:00,2014-07-19T01:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1874,1898,2014-07-19T02:00:00,2014-07-19T02:00:00,2014-07-19T02:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1875,1899,2014-07-19T03:00:00,2014-07-19T03:00:00,2014-07-19T03:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1876,1900,2014-07-19T04:00:00,2014-07-19T04:00:00,2014-07-19T04:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1877,1901,2014-07-19T05:00:00,2014-07-19T05:00:00,2014-07-19T05:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1878,1902,2014-07-19T06:00:00,2014-07-19T06:00:00,2014-07-19T06:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1879,1903,2014-07-19T07:00:00,2014-07-19T07:00:00,2014-07-19T07:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1880,1904,2014-07-19T08:00:00,2014-07-19T08:00:00,2014-07-19T08:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1881,1905,2014-07-19T09:00:00,2014-07-19T09:00:00,2014-07-19T09:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1882,1906,2014-07-19T10:00:00,2014-07-19T10:00:00,2014-07-19T10:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1883,1907,2014-07-19T11:00:00,2014-07-19T11:00:00,2014-07-19T11:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1884,1908,2014-07-19T12:00:00,2014-07-19T12:00:00,2014-07-19T12:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1885,1909,2014-07-19T13:00:00,2014-07-19T13:00:00,2014-07-19T13:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1886,1910,2014-07-19T14:00:00,2014-07-19T14:00:00,2014-07-19T14:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1887,1911,2014-07-19T15:00:00,2014-07-19T15:00:00,2014-07-19T15:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1888,1912,2014-07-19T16:00:00,2014-07-19T16:00:00,2014-07-19T16:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1889,1913,2014-07-19T17:00:00,2014-07-19T17:00:00,2014-07-19T17:00:00,Q3,True,False
selection_interval_L0_not_test_not_neural,24h_1h,1890,1914,2014-07-19T18:00:00,2014-07-19T18:00:00,2014-07-19T18:00:00,Q3,True,False
